SMILES,Category
O=C(C1=CC=C2C(=CC(=CC(=C12)C)C)C)C.CCO,Application_ds
O=C(C=CC=C(C=CC1C(=CC(O)CC1(C)C)C)C)C.N#CC,Application_ds
C[C@@H](CN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1.N#CC,Application_ds
CCOC(=O)c1cc(CN2CCC(c3c[nH]c4ccccc34)CC2)ccc1OC.CCO,Application_ds
Cc1cc(N)nc(SCc2c(Cl)cncc2Cl)n1.CC1CCCO1,Application_ds
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl.CC1=CC=CC=C1,Application_ds
COC(=O)CCCCNC(=O)C(CO)NS(=O)(=O)c1ccc(Cl)cc1.CC1CCCO1,Application_ds
Cc1cc(C)cc(CNC2CCCn3c2c(-c2ccccc2)c2cc(C)c(C)cc2c3=O)c1.CC(OCC)=O,Application_ds
O=CNC=1C=C2C=C(O)C(O)=CC2=C(C=3C=CC(O)=C(O)C3)C1NC=O.O,Application_ds
O=Cc1cc2cccnc2s1.CC1=CC=CC=C1,Application_ds
O=C1C=2C=CC(O)=C(O)C2N=C3C(=CC(C)C)NC(=O)C(N13)C(C)C.O,Application_ds
O=C(OC1C2=C(OC=C2C)C(=O)C3CCCC(C)C13C)C=C(C)C.O=CN(C)C,Application_ds
CC(=O)c1cc2c(-c3cc(C(C)C)cc(C(C)C)c3OCC(F)(F)F)cccc2s1.CC1=CC=CC=C1,Application_ds
O=C1OC(C2=COC=C2)C3(C)CC4CC56CCC(C=CC75C(=O)OCC89C7OC(C)(C)C9C(=O)C(O)C(C)(C48)C%103OC1%10)C6.CC(C)=O,Application_ds
O(C1=CC=C2C(NC34CCC5(CCCN6CCC23C65)CC4)=C1OC)C.CC1=CC=CC=C1,Application_ds
CC(=O)N(N)c1ccc(C(F)(F)F)cc1N.N#CC,Application_ds
O=C(OCC1=C(O)C=2C(=O)C=C(OC2C=C1OC)C)C=C(C)CC(=O)O.O=CN(C)C,Application_ds
  Cc1ccc(NC(=O)n2nc(NC(=S)Nc3c(C)cccc3C(C)C)cc2C)cc1.CCO,Application_ds
O=C(OC)C=C(C)CCC1C(=C)CCC2C(C(=O)O)(C)CCCC12C.CCO,Application_ds
Cc1nccn1-c1nc(NCc2ccc3c(c2)OCO3)c2cc(C(F)(F)F)sc2n1.CC(OCC)=O,Application_ds
NC(=O)N1CCOCC1.CC1CCCO1,Application_ds
C[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(O)cc(N2CCCC2=O)c1)C(=O)NCCC(C)(C)C.CCO,Application_ds
O=C1CC2C(C)(C)CCCC2(C)C3(OC13CO)CO.CC1CCCO1,Application_ds
Cc1cnc(C)n2nc(/C=C/c3nc(N4CCC4)nn3C)nc12.O,Application_ds
CCC(C)Oc1ccc(OCCOc2cccc(Cl)n2)cc1.CC1=CC=CC=C1,Application_ds
O=CC1=CC=C(F)C=C1Cl.CCO,Application_ds
O=C(O)C1N(C(=O)C=CC2=CC=C(O)C(=C2)CC3=N[CH+]N=C3CCNC4=NC=C[CH-]4)C5=CC(OC6(O)OC(CO)C(O)C(O)C6O)=C(O)C=C5C1CC7(C=8C=CC=CC8)CCCC7N.O=CN(C)C,Application_ds
CS(=O)(=O)c1ccc(-c2ccccc2)c(C(=O)O)c1.CC(OCC)=O,Application_ds
O=P(O)(OCC)COC=1C=CC=CC1P(=O)(OCC)OCC.CCO,Application_ds
O=C(CNCc1cccc(Br)n1)NC1CCCC1.O=CN(C)C,Application_ds
C(#Cc1ccc2ccccc2n1)c1ccc(-c2n[nH]cc2-c2ccncc2)cc1.N#CC,Application_ds
CCCn1c(Cn2ccnc2-c2cccc(F)n2)nc2cc(C#N)ccc21.CC(OCC)=O,Application_ds
O=C1C=C(OC)C=2C=3C=C(OC)C(=O)C(OC)C3C=CC2C1.CC1CCCO1,Application_ds
CC(=O)Nc1ccc(C2(NS(=O)C(C)(C)C)COC2)cc1.O,Application_ds
CCCCCc1nc(C(F)(F)F)ccc1CNC(=O)C(C)c1ccc(CNS(C)(=O)=O)c(F)c1.CC1CCCO1,Application_ds
CCc1c(N)ncnc1Cl.CC(OCC)=O,Application_ds
OC1=CC=C(C(O)=C1)C2OC3=CC(C#CC)=CC=C3OC2C.CO,Application_ds
[C-]#N.CC(C)=O,Application_ds
  COc1cccc([C@@H]2C(C#N)=C(N)S[C@H]2C(=O)NS(=O)(=O)N[C@H](CCSC)P(=O)(Oc2ccccc2)Oc2ccccc2)c1.CC1=CC=CC=C1,Application_ds
CC(C)(C)OC(=O)N[C@@H](CCCOCc1ccccc1)C(=O)O.CO,Application_ds
O=C(NCC(=O)N1CCN(C(=O)c2cc(F)ccc2C(F)(F)F)CC1)c1cc(-c2ccccc2C(F)(F)F)[nH]n1.CC1=CC=CC=C1,Application_ds
O=C1OC2=C(C=CC(OCC(=O)NC(C(=O)O)CSCC=3C=CC=CC3)=C2C)C(=C1)C=4C=CC=CC4.CC1=CC=CC=C1,Application_ds
CNC(=O)NC(=O)C(CC1CCCC1)c1ccccc1.O=CN(C)C,Application_ds
O=CC1=C(O)C(=C(O)C(Cl)=C1C)CC=C(C)CCC=C(C)CCC2OC2(C)C.CCO,Application_ds
N1=C(C=2C=CC(=CC2)C)C=3C=C(OC)C(OC)=CC3CC1(C)C.O=CN(C)C,Application_ds
COc1ccc2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1.O,Application_ds
O=c1ccn(-c2cccc(C(F)(F)F)c2)nc1Br.N#CC,Application_ds
O=[N+]([O-])c1cccc(/C=C/c2ccccc2)c1.O=CN(C)C,Application_ds
CC(C)(C)OC(=O)N1C[C@H](F)C[C@H]1C(=O)N[C@H]1CC[C@@H]2CN(c3cc(C(F)(F)F)ccn3)C[C@H]12.CC(OCC)=O,Application_ds
O=C1OC2=C(C=CC(OCC3=CC(OC)=C(OC)C(OC)=C3)=C2C)C(=C1)CCC.CCO,Application_ds
CCOC(=O)c1cn(CCCC#N)c(=O)cc1Nc1ccc(I)cc1F.N#CC,Application_ds
C#CCN1CC[C@@H](OCOC)C1=O.O,Application_ds
N#Cc1ccc(CN)c(Oc2ccccc2)c1.CCO,Application_ds
COC(=O)c1ccc(NC=O)c(OC)c1.O,Application_ds
  CCC[C@H](Nc1c(N[C@@H](C)c2ccc(Br)cc2)c1=O)P(=O)(Oc1ccccc1)Oc1ccccc1.CC1=CC=CC=C1,Application_ds
O=C(O)C1=CC(O)=CC=C1NC(=O)C2=CC=C(OC)C(OC)=C2.CC1=CC=CC=C1,Application_ds
COC(=O)Cc1nn(Cc2ccc(NC(=O)c3ccc4ccccc4c3)cc2)c2ncccc12.CC(C)=O,Application_ds
Nc1nc(Cl)cc(-c2ccc(F)cc2)n1.CC1CCCO1,Application_ds
COC(=O)c1ccc([C@H](C)NC(=O)c2cc(Cl)ccc2O)cc1.CC(C)=O,Application_ds
O=C(NC=1C=CC=CC1)N2CC=3N=CNC3CC2C4=NC(=NO4)C(C)C.O=CN(C)C,Application_ds
O=C1OC2CC(OC3(OC(C(C)C)C(C)CC3)C2)CC=C(C)C(CC4OC(C)C(O)CC4OC)C(C=CC=C(C=5C=C(O)C(=CC15)C)C)C.CO,Application_ds
CC(C)(C)OC(=O)N1C2CCC1CN(c1ccc(Br)cc1)C2.N#CC,Application_ds
O=C(OCC1C(OCC1CC2=CC=C(O)C(OC)=C2)C3=CC=C(O)C(OC)=C3)C(C)CC.CC(OCC)=O,Application_ds
  C[C@@H](NS(=O)(=O)NC=C(c1ccc(F)cc1)c1ccc(F)cc1)C(=O)O.N#CC,Application_ds
COCCOc1ccn2c(C(=O)Nc3cccc4c3cnn4Cc3ccccc3)cnc2c1.CC1CCCO1,Application_ds
O=C(CCC1=CC=C(OC)C(OCC2=CC=C3C=C(O)C=CC3=C2)=C1)CC(O)CC4C=C(O)C=CC4CCCCC=5C=CC=C(O)C5.N#CC,Application_ds
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1.CO,Application_ds
Cc1nn(C(F)F)c(C)c1B1OC(C)(C)C(C)(C)O1.CCO,Application_ds
O=C1C=C(OC=2C=C(OCC(=O)NCC=3SC=CC3)C=C(O)C12)C=4C=CC=CC4.CC(C)=O,Application_ds
COc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)cc1.CC1CCCO1,Application_ds
COc1ccc(CNC(=O)c2cc(Br)ccc2-c2cccnc2)cc1OC.CO,Application_ds
O=C(Cl)C(Cl)c1ccccc1.N#CC,Application_ds
O=C(O)CCC1=CNC=2C=CC(OC)=CC21.O,Application_ds
O=C(C1CCN(c2cccc(C(F)(F)F)c2)CC1)N1CC[C@H](NC2CCC(O)(c3ccccn3)CC2)C1.CC1=CC=CC=C1,Application_ds
O=C(OCC1C2=CC(=CC(OC)=C2OC1C3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3)CCCO)C5=CC(O)C(O)C(O)C5.CC1=CC=CC=C1,Application_ds
O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)C(O)CC34)C2(C)CC1.CC(C)=O,Application_ds
N#CCC(N)=S.CC1CCCO1,Application_ds
COC1CCCCC1=O.CC1CCCO1,Application_ds
OCC1Cc2nccnc2C1.O=CN(C)C,Application_ds
CCc1cc(OC2CCCCO2)cc(O)c1C=O.CC1=CC=CC=C1,Application_ds
CN1CCc2cc(C(=O)O)ccc2C1.CC1CCCO1,Application_ds
Nc1cc(Br)ccc1F.CO,Application_ds
O=C(OC1CC2C(OC(=O)C3=COC=C3)C4(OC2(C)C)C(C)CCC(OC(=O)C)C14C)C=5C=CC=CC5.CC1=CC=CC=C1,Application_ds
BrCc1ccc(-c2ccccn2)cc1.O,Application_ds
N#CC(C#N)=C1N(CCCN2CCCCC2)CCN1C1CCNCC1.CC1CCCO1,Application_ds
COc1ccccc1C(=O)Cn1c(=O)c2c(nc(Cl)n2CC=C(C)C)n(C)c1=O.CC1=CC=CC=C1,Application_ds
CCOC(=O)C(CCCCCC=CC[C@H]1c2ccc(OC)cc2SC[C@@]1(C)c1ccc(OC)cc1)CCCC(F)(F)C(F)(F)F.CC1CCCO1,Application_ds
O=C1C(OC=2C1=CC=C(O)C2CN(CCC)CCC)=CC=3C=CC=CC3OC.CC1=CC=CC=C1,Application_ds
O=C(O)Cc1csc(NC(=O)c2ccc(Cl)cc2)n1.CC(OCC)=O,Application_ds
  CNC(=O)c1cc(Oc2ccc(Nc3c(Nc4cccc5c4ncn5C)c3=O)cc2)ccn1.CC1=CC=CC=C1,Application_ds
FC(F)(F)c1ccc(C=Cc2nc(COc3ncc(Br)cn3)co2)cc1.CC(OCC)=O,Application_ds
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(-c2ccc(C(F)(F)F)cc2)c1.CO,Application_ds
  CN(C)c1ccc(/C=C/C=N/c2ccccc2NC(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1.O=CN(C)C,Application_ds
CCOC(=O)c1cnc(C(C)(C)C)nc1Cl.CC1=CC=CC=C1,Application_ds
  O=c1c(NCc2cc3ccccc3c(-c3c(O)ccc4ccccc34)c2O)c(Nc2ccccn2)c(=O)c1=O.CCO,Application_ds
CN(C)CC(=O)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(O)c(Cl)c3)c12.CC1=CC=CC=C1,Application_ds
CC[Si](CC)(CC)OC(C)(C)/C=C/CO[C@@H](C)C1=CC[C@H]2C3=CC=C4C[C@@H](O[Si](C)(C)C(C)(C)C)C[C@H](O[Si](C)(C)C(C)(C)C)[C@]4(C)[C@H]3CC[C@]12C.CCO,Application_ds
O=C1OC(CC)C(C2C#CCC3CC4(O)C5=C6NC(C(=O)CC(C7=CC=C(O)C=C7)CSSCC8C(O)C(O)CC(C)(C5CCC4(CCN=C(N)N)C3C(O)(C)C9(O)CCC%10(C2)C%11C(=CCC%10C(C9)C(O)O)CCC(C)C%11)C8C6=O)CO)C1C=%12C=CNC%12.O=CN(C)C,Application_ds
CC(C)C[C@H](N)C(N)=O.CC1CCCO1,Application_ds
O=C(OCC)C(=C)C1CCC(O)(C(=O)CCC=CCCC2(OC2C1)C)C.CC1=CC=CC=C1,Application_ds
OC1=CC=C(C=C1OCCC(C=2C=C(N)NCC2)C3(C4=CC=CN4)CCCCC3)CCC(O)C5CC#CC(CC)CCCCC5O.N#CC,Application_ds
O=C(OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C#CC23OC3(C)CC(O)CC2(C)C)CO)C)C)C)C(C)(C)C1)C)C.CCO,Application_ds
CCNC(=O)Nc1cc(-c2nc(-c3cccc(OC)n3)cs2)c(-c2cncc(C(=O)O)n2)cn1.CCO,Application_ds
CCCCCCCCCCCCCCCCCCC(C)(C)C.N#CC,Application_ds
CC(C)(C)C(=O)Nc1c(F)cccc1C=O.CO,Application_ds
O=C(OCCCC1=CC(OC)=C2OC(C3=CC(OC)=C(O)C(OC)=C3)C(C2=C1)COC(=O)C=CC4=CC=C(O)C(OC)=C4)C=CC5=CC=C(O)C(OC)=C5.CC(OCC)=O,Application_ds
  Cc1cc(=O)c(OCc2ccccc2)c(CNC(=O)N[C@@H]2CCCC[C@H]2/N=C/c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)n1C.CC1CCCO1,Application_ds
O=C(C1=CC(O)=CC=C1O)CC(OC)C.O=CN(C)C,Application_ds
O=C(OC)C(=O)C1CCC2C3CC(=O)C4=CC(=O)CCC4(C)C3CCC12C.CCO,Application_ds
NC(=S)COC(=O)c1ccccc1.N#CC,Application_ds
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1.CO,Application_ds
ClC1=CC=C(C=C1)C=2C(=NC(=NC2C)N)C=3C=CC(OCC4=CC=C(Cl)C(Cl)=C4)=CC3O.CC(OCC)=O,Application_ds
Cc1cccc(COc2ccc(Nc3ncnc4cccc(OC[C@@H]5CCCN5C(=O)CN(C)C)c34)cc2Cl)n1.O=CN(C)C,Application_ds
COC(C)(C)C(=O)Cl.CCO,Application_ds
COc1nc(Nc2ccc(-n3cnc(C)c3)c(OC)c2)nc(N2CCCCC2)n1.CC(C)=O,Application_ds
CC(C)(C)OC(=O)Nc1ccc(Nc2nccc(-c3ccc(OC4CCOCC4)c(C#N)c3)n2)cc1.CO,Application_ds
BrCCCBr.N#CC,Application_ds
NC1CCCC(Cc2ccccc2F)(NCc2ccccc2)C1.O=CN(C)C,Application_ds
O=C(OC(=O)C(CC)CC)C(CC)CC.CC(OCC)=O,Application_ds
O=C1C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C(=O)C1=C(NCCC4=NC(=NO4)C=5C=CC(OC)=CC5)C)C)C.CC1=CC=CC=C1,Application_ds
ClCc1ccc(Cl)cc1.CC(C)=O,Application_ds
OC1=CC=C(C=C1OC(CO)CC(C=2C=CN=C(N)C2)CC=3N=C[CH-]C3)CCC(O)CC(O)C4CCCC(CC)CC4.O=CN(C)C,Application_ds
O=C1OCC(O)=C1C(=O)C(C)C2C(C=C(CO)C3OC(C=CC(C)C4OC(CC4C)C(OC)C)CCC3C)CCCC2C.CC1=CC=CC=C1,Application_ds
O=C(NCCC1=CC=C(OC)C(OC)=C1)C2=CC=3C(=O)N4C=CC=CC4=NC3N(C2=N)C(C)C.N#CC,Application_ds
  Cc1cc(C)nc(Nc2c(NCCC3=CCCCC3)c(=O)c2=O)n1.CC1=CC=CC=C1,Application_ds
O=C(C1CC1)N1CC[C@@H](Cn2c(-c3ccc(Br)cc3)n[nH]c2=O)C1.N#CC,Application_ds
O=C(OC12C(OC(=O)C)C(C)C3(O)C4C=C(C(=O)C4CC(=CC3C1C2(C)C)CO)C)C=CC=CC=CCCC.O=CN(C)C,Application_ds
Cc1nc(C(=O)NCC(=O)O)c(O)c2sc(-c3ccccc3)nc12.CC(OCC)=O,Application_ds
  CCOC(=O)[C@@H](C)Nc1c(Nc2cccc(C)n2)c(=O)c(=O)c1=O.CCO,Application_ds
O=[N+]([O-])c1cc(Br)c2scnc2c1.O,Application_ds
OC1(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C)C2OC3(C(=C2)C(C)(C)CCC3)C)C)C)C)C(O)(C)CCCC1(C)C.N#CC,Application_ds
O=C1OC2=C(C=CC(O)=C2C)C(=C1)CN3CCN(CCO)CC3.CC(OCC)=O,Application_ds
O=C1C2=C(NCC1)C3=NC=4C=CC=CC4C=5C=NC(C35)=C2N(C)C.O=CN(C)C,Application_ds
COc1nccc2c1c(OS(=O)(=O)C(F)(F)F)nn2C1CCCC1.O=CN(C)C,Application_ds
COC(=O)c1c(-c2cc(Br)c(OC)c(OC)c2)c2cc(OC)c(OC)cc2c(=O)n1-c1cccc(NC=O)c1.CC(OCC)=O,Application_ds
NC(=O)NCc1cccc(C(F)(F)F)c1.CC1=CC=CC=C1,Application_ds
COC(=O)c1c(C)cccc1COCCCCNc1ccc2ccccc2n1.CC(OCC)=O,Application_ds
CCOC(=O)c1cc(F)c(F)c(OC)c1F.CC(C)=O,Application_ds
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS(=O)c2ccccc2N(CC(=O)OC(C)(C)C)C1=O.CCO,Application_ds
COC(=O)c1cc(-c2ccccc2C=O)cc(C)c1N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1.O,Application_ds
O=C(NC1=CC=C(C=C1)C)C(NC(=O)C2CCN(C(=O)C3NCCC3)CC2)CC=4C=CC=CC4.CCO,Application_ds
C[C@H](N)COCc1ccccc1.CCO,Application_ds
Cc1cc(-c2ccc(CC(=O)O)cc2C#N)ccn1.CC(C)=O,Application_ds
CC(C)(C)OC(=O)/C=C/c1ccc(Br)cc1.N#CC,Application_ds
O=C1N([C@@H]2CC[C@@H](O)CC2)CCC12CCCNC2.CCO,Application_ds
CN1CCN(C(=O)N2CC=C(c3cc4c(Nc5ccc6c(cnn6C)c5)ncnc4[nH]3)CC2)CC1.CC1CCCO1,Application_ds
O=C1OC(O)C(=C1)CCC2(O)C(C)CC3OC(=O)C4(C)CCCC2(C)C34.CC1=CC=CC=C1,Application_ds
"C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O
C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O.CC1CCCO1",Application_ds
O=C(OC)C(=C)C1CCC2(C)C(CC=C3C4CC(C)(C)CCC4(C(=O)OC)CCC32C)C1(C)CCCO.CC1=CC=CC=C1,Application_ds
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)O)c2C1)Cc1cc(F)c(F)cc1F.N#CC,Application_ds
O=C1C=C(NC(C2=NC(=NO2)C3CC3)CCSC)CC(C)C41OC=5C(Cl)=C(OC)C=C(OC)C5C4=O.CC1CCCO1,Application_ds
NCCC(F)(F)C(F)(F)F.CC1=CC=CC=C1,Application_ds
Cc1cccc(C)c1-c1ccc(-c2ccnc(Nc3cccc(C(C)O)c3)n2)s1.O=CN(C)C,Application_ds
OC(C=C)(C)CCCC(C)CCC1C(C)CCCC1(C)C.CC(OCC)=O,Application_ds
CCCNC(=O)c1nnc2c(-c3cnc(OC)nc3OC)cccc2c1N.CCO,Application_ds
Cc1cc(C(=O)C[C@H](c2ccccc2)c2ccccc2C)ccn1.CC1CCCO1,Application_ds
Cn1cc(-c2cccc(-c3ncc(-c4cn[nH]c4)cn3)c2)cn1.CC1CCCO1,Application_ds
COC(=O)COc1cccnc1-c1ccsc1.CC1=CC=CC=C1,Application_ds
NCC(=O)Cc1ccc(Cl)cc1.CC1=CC=CC=C1,Application_ds
OC1=CC=C2C(OCC3C4=CC=C(O)C(=C4OC23)CC(O)C(=C)C)=C1.CC1=CC=CC=C1,Application_ds
O=c1cc(OCc2ccccc2)cc[nH]1.CC1=CC=CC=C1,Application_ds
  Cc1ccc(-c2ccccc2)n1[C@@H]1CCCC[C@H]1NS(=O)(=O)NC(=O)C(c1ccccc1)c1ccccc1.CO,Application_ds
Cc1ccc(CN)c(C)c1.CO,Application_ds
C(=CCCCCCCCCCCC)CCCCCC.O,Application_ds
C=Cc1ccc2oc(-c3cc4ccccc4cn3)cc(=NOC(C)(C)C)c2c1.CC(C)=O,Application_ds
CCOC(=O)CC(=O)Cc1ccc(OCc2ccccc2Oc2ccccc2)cc1.CC(C)=O,Application_ds
  C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](NS(=O)(=O)N[C@H]1[C@H]2C=C[C@H](C2)[C@H]1C(=O)OCC)c1ccnc2ccc(OC)cc12.O=CN(C)C,Application_ds
O=C1C=2C=CC=CC2OC3=CC=C(O)C=C31.CC1=CC=CC=C1,Application_ds
  C=C[C@H]1CN2CCN1C[C@H]2[C@H](NS(=O)(=O)NC(=O)COc1ccc(Cl)cc1)c1ccnc2ccc(OC)cc12.O=CN(C)C,Application_ds
O=C(C=CC=1C=CC=C(OC)C1)C=2C(O)=CC(OC)=CC2OC.O,Application_ds
O=C1CCC(c2ccc(O)cc2)CC1.O,Application_ds
Clc1ccc(-c2cnc(Nc3ccc4c(c3)OCCO4)nc2Nc2ccc3c(c2)OCCO3)cc1.CC(C)=O,Application_ds
CC(C)(C)OC(=O)NCCN1CCN(c2cccc3nc(CN4CCC[C@H]5CCc6cccnc6[C@H]54)cn23)CC1.CC1CCCO1,Application_ds
CC(C)(C)[SiH2]OC(C)(C)c1ccc(Nc2ncc3cc(C#N)n(C4CCCC4)c3n2)nc1.CC(OCC)=O,Application_ds
COC(=O)C1CN(C(=O)c2cc(F)ccc2C(F)(F)F)CCN1C(=O)CNC(=O)c1cc(-c2ccccc2)[nH]n1.O=CN(C)C,Application_ds
CC(C#Cc1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1)NO.CC1CCCO1,Application_ds
COc1ccccc1[C@@H]1CCN(Cc2cc(C(F)(F)F)ccc2-c2cc(C(C)C)ccc2Cl)C(=O)O1.CC(C)=O,Application_ds
Cc1nc(-c2ccc(C(F)(F)F)cc2)ccc1COS(C)(=O)=O.O=CN(C)C,Application_ds
O=C(OC=1C(OC)=CC(O)=C2C(=O)C(O)=C(OC12)C=3C=CC=CC3)CCC.CO,Application_ds
O=[N+]([O-])c1c(Cl)cccc1Cl.CC1=CC=CC=C1,Application_ds
O=C(NCCC1=CC=C(O)C=C1)CC(C2=CC=C(SC)C=C2)C=3C(=O)CC(C)C4(OC=5C(Cl)=C(OC)C=C(OC)C5C4=O)C3O.CC1CCCO1,Application_ds
CCOC(=O)c1sc(N2CCC(N(C)C(=O)c3nc(Cl)c(CC)[nH]3)CC2)nc1C.CCO,Application_ds
  CC(C)CC(=O)Nc1c(NP(=O)(N(C)C=O)N(CCCl)CCCl)c1=O.N#CC,Application_ds
CC(C)(C)OC(=O)N1CCC(c2nc(CCl)cs2)CC1.N#CC,Application_ds
O=C(OC)CC1C2(C(=O)C(C(OC(=O)CC)C1(C)C)C3OC34C2CCC5(C)C(OC(=O)CC45)C6=COC=C6)C.CCO,Application_ds
Cc1ccccc1-n1nnc2c(O[C@@H](COCCO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)C(=O)Nc3ccc(Cl)cn3)ncnc21.CCO,Application_ds
OCC1OC(OC=2C=C(OC)C(OC)=C(OC)C2)C(OC3OCC(O)(CO)C3O)C(O)C1O.N#CC,Application_ds
O=C1OC=2C=C(O)C(Cl)=CC2C3=C1CCC3.CC(C)=O,Application_ds
COc1c(F)cc(C(=O)Nc2ccc(-c3cn4cc(C)ccc4n3)cc2)cc1F.O=CN(C)C,Application_ds
C=CCN(CC(=C)C)S(=O)(=O)c1ccc(C)cc1.CC1=CC=CC=C1,Application_ds
O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(OC6OC(O)C(O)C(O)C6OC7OC(C)C(O)C(O)C7O)C(C)(CO)C5CCC4(C)C3(C)CC1.CC1CCCO1,Application_ds
CCCCC(CC)COc1ccc(Br)cc1.CO,Application_ds
CC(C)(C)OC(=O)N(CCn1cccn1)c1ccc(N)cn1.CC1CCCO1,Application_ds
O=C(NC=1C=CC=2OC(C(=O)C=3C=CC=C(OC)C3)=C(C2C1)C)C=4C=CC=C(OC)C4.O=CN(C)C,Application_ds
COc1ccc([C@H](N)c2cnn(C)c2)cc1F.O=CN(C)C,Application_ds
O=C(OCC1C(OC(=O)C)CC(C(=CCC=C(C)C)C)C1C2C(=O)C=CC2C)C.O,Application_ds
CNc1cc(Cl)ncn1.CC(OCC)=O,Application_ds
  Cc1cc(=O)[nH]c(Nc2c(Nc3ccc(N(C)C)cc3)c2=O)n1.O,Application_ds
Cn1cc(-n2ccc(=O)c(Cl)n2)cn1.N#CC,Application_ds
O=C1C=2C=CC=C(O)C2C(=O)C=3C(O)=C4C(=C(O)C13)C(C(=O)OC)C(O)(C)CC4OC5OC(C)C(OC6OC(C)C(OC7OC(C(=O)CC7)C)C(O)C6)C(N(C)C)C5.CC1=CC=CC=C1,Application_ds
O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OC(CO)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(OC)=CC6.O=CN(C)C,Application_ds
CC(C)N1CCC(Oc2ccc(C3CCN(C(=O)c4ccc(F)cc4)CC3)cc2)CC1.O,Application_ds
O=C(NCC=C)NC1CN(C(=O)C2=NC=CN=C2)C(C(=O)N(C)CC(=O)N)C1.CC1CCCO1,Application_ds
CC1(C)OC[C@H]([C@@H]2CNC(=O)C2)O1.O,Application_ds
N#CC1=CN=C(C=C1C)C.CCO,Application_ds
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)ccc2F)n(C)n1.N#CC,Application_ds
OC1=CC=CC=2N=C(O)C(OC)C(O)(C3=CC=C(OC)C=C3)C12.CC1=CC=CC=C1,Application_ds
Cc1nn(C)c(-c2ccc3c(c2)NC(=O)CO3)c1Br.O=CN(C)C,Application_ds
c1cn(-c2nsc(N(CCCNCc3ccc4c(c3)OCO4)Cc3nnn[nH]3)n2)cn1.CC(OCC)=O,Application_ds
O=C1NCC2=C(Cl)C=3C=C4C(C(=O)CC(C)C4OC5OC(C)C(OC)C(O)C5)=C(O)C3C(O)=C12.N#CC,Application_ds
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.CCO,Application_ds
O=C(O)CC(NC(=O)C1CCCCN1C(=O)N1c2ccccc2Sc2ccccc21)C(=O)CF.CO,Application_ds
CC(C)OCCOCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1.CC(C)=O,Application_ds
COc1ccccc1N1CCN(C[C@@H](Cc2ccccn2)NC(=O)C2CCCCC2)CC1.CC1CCCO1,Application_ds
O=C1C=C(OC=2C=3C=CC(OC3C(=C(O)C12)C)(C)C)C=4C=CC(O)=C(O)C4.CC(C)=O,Application_ds
Cc1cc(S(=O)(=O)Nc2nccs2)ccc1NC(=O)C(F)(F)F.CCO,Application_ds
COC(=O)c1cccc(F)c1NS(=O)(=O)c1nc2c(OC)ncc(Br)n2n1.CC(C)=O,Application_ds
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(N3CCN(CC(=O)O)CC3)nc1OCC2.O=CN(C)C,Application_ds
C#CCOc1c(OC)cc(C(=O)Cl)cc1OC.CC1CCCO1,Application_ds
COC(=O)C(CC1CC1)c1ccc(NC(C)C)cn1.CC1CCCO1,Application_ds
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(N)nc3n2)CC1.O,Application_ds
